STATION,STNAME,SHORTNAME,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,CATCHAREA
239601,RED GUM SWAMP @ EASTERN SHORE,NULL,54,546111.400,5930872.900,MGA94,-36.766667000,141.516667000,WGS84,1,NULL,NULL,N,N,0,1993-06-17,1996-10-31,239,NULL
239602,WHITE LAKE @ NORTH SHORE,NULL,54,566674.500,5897454.400,MGA94,-37.066670000,141.750000000,WGS84,1,NULL,NULL,N,N,0,1993-06-17,1996-10-30,239,NULL
401200,MITTA MITTA RIVER @ TALLANGATTA,MITTA @ TALLANGATTA,55,521572.300,5992348.700,NULL,-36.213333330,147.240000000,NULL,1,.000,1,N,N,0,1953-06-18,1958-07-07,401,5058.00000
401201,MURRAY RIVER @ JINGELLIC,MURRAY @ JINGELLIC,55,564182.035,6023411.027,NULL,-35.931414000,147.711500000,WGS84,1,.000,1,Y,Y,1,1890-05-01,NULL,401,6527.00000
401202,MITTA MITTA RIVER @ MITTA MITTA,MITTA @ MITTA MITTA,55,533685.000,5956800.000,UTM,-36.533473950,147.376162300,WGS84,9,.000,1,Y,N,1,1917-11-25,NULL,401,3786.00000
401203,MITTA MITTA RIVER @ HINNOMUNJIE,MITTA @ HINNOMUNJIE,55,553931.000,5910937.000,UTM,-36.945958970,147.605695500,WGS84,9,556.000,1,Y,Y,1,1925-06-17,NULL,401,1533.00000
401204,MITTA MITTA RIVER @ TALLANDOON,MITTA @ TALLANDOON,55,520728.000,5970808.000,UTM,-36.407522320,147.231223800,WGS84,9,.000,1,Y,Y,1,1934-07-01,NULL,401,4716.00000
401205,TALLANGATTA CREEK @ TALLANGATTA,TALLANGATTA CK,55,524725.100,5994743.600,NULL,-36.191666670,147.275000000,NULL,1,.000,1,N,N,0,1935-09-05,1958-07-07,401,692.00000
401206,LITTLE KOETONG CREEK @ BURROWYE,LT KOETONG BURROWYE,55,549565.400,6014973.600,NULL,-36.008333330,147.550000000,NULL,1,.000,1,N,N,0,1935-11-22,1943-12-21,401,31.00000
401207,BURROWYE CREEK @ BURROWYE,BURROWYE CK,55,549549.700,6012200.600,NULL,-36.033333330,147.550000000,NULL,1,.000,1,N,N,0,1935-11-20,1943-12-31,401,145.00000
401208,CUDGEWA CREEK @ BERRINGAMA,CUDGEWA @ BERRINGAMA,55,560930.000,5992314.000,UTM,-36.211877830,147.677740700,WGS84,9,.000,1,Y,N,1,1953-04-15,NULL,401,350.00000
401209,LIVINGSTONE CREEK @ OMEO,LIVINGSTONE @ OMEO,55,550790.600,5892572.800,NULL,-37.111666670,147.571666700,NULL,1,.000,1,N,N,0,1968-02-28,1994-07-01,401,243.00000
401210,SNOWY CREEK @ BELOW GRANITE FLAT,SNOWY @ GRANITE FLAT,55,536981.000,5952908.000,UTM,-36.568527330,147.413380700,WGS84,9,.000,1,Y,N,1,1932-10-10,NULL,401,407.00000
401211,MITTA MITTA RIVER @ COLEMANS,MITTA @ COLEMANS,55,540881.000,5957029.000,UTM,-36.531228010,147.456557700,WGS84,9,.000,1,Y,Y,1,1931-02-21,NULL,401,3634.00000
401212,NARIEL CREEK @ UPPER NARIEL,NARIEL @UPPER NARIEL,55,574333.000,5966348.000,UTM,-36.445000120,147.829492900,WGS84,9,.000,1,Y,Y,1,1954-04-13,NULL,401,252.00000
401213,MITTA MITTA RIVER @ DARTMOUTH,MITTA MITTA R DAR'TH,55,545752.000,5954156.900,MGA94,-36.556790000,147.511250000,GDA94,1,.000,1,N,N,0,1972-07-18,1982-02-12,401,3561.00000
401214,MITTA MITTA RIVER @ BELOW GIBBO RIVER JUNCTION,MITTA BELOW GIBBO,55,559511.600,5932639.100,NULL,-36.750000000,147.666666700,NULL,1,.000,1,N,N,0,1931-01-26,1971-02-06,401,2895.00000
401215,MORASS CREEK @ UPLANDS,MORASS CK @ UPLANDS,55,562706.000,5919723.000,UTM,-36.866219710,147.703513200,WGS84,9,705.000,1,Y,Y,1,1929-10-18,NULL,401,471.00000
401216,BIG RIVER @ JOKERS CREEK,BIG R @ JOKERS CREEK,55,542051.000,5912473.000,UTM,-36.932718710,147.472191300,WGS84,9,720.000,1,Y,Y,1,1934-08-29,NULL,401,356.00000
401217,GIBBO RIVER @ GIBBO PARK,GIBBO @ GIBBO PARK,55,563310.000,5931879.000,UTM,-36.756605340,147.709277500,WGS84,9,518.000,1,Y,N,1,1971-07-26,NULL,401,389.00000
401218,TALLANGATTA CREEK @ BULLIOH,TALLANGATTA @BULLIOH,55,526673.100,5994737.900,NULL,-36.191666670,147.296666700,NULL,1,.000,1,N,N,0,1953-12-10,1984-07-03,401,635.00000
401220,TALLANGATTA CREEK @ McCALLUMS,TALLANGATTA MCALLUMS,55,530132.000,5992330.000,UTM,-36.213291290,147.335251400,WGS84,9,.000,1,Y,N,1,1975-06-10,NULL,401,464.00000
401221,EIGHT MILE CREEK @ THURGOONA,EIGHT @ THURGOONA,55,499900.000,6010900.000,NULL,-36.046320970,146.998889800,NULL,1,.000,1,N,N,0,1977-06-16,1986-04-09,401,60.00000
401222,MITTA MITTA RIVER @ BOWLERS LANE,MITTA @ BOWLERS LANE,55,529816.000,5964124.000,UTM,-36.467576170,147.332793600,WGS84,9,.000,1,Y,N,1,1977-10-20,NULL,401,4328.00000
401223,MITTA MITTA RIVER @ ESKDALE BRIDGE,MITTA @ ESKDALE BR.,55,523964.000,5965721.000,UTM,-36.453334270,147.267427300,WGS84,9,.000,1,Y,N,1,1977-10-18,NULL,401,4374.00000
401224,MITTA MITTA RIVER @ LAKE DARTMOUTH (HEAD GAUGE),MITTA @ DART. HEAD,55,547396.000,5954114.000,UTM,-36.557096410,147.529622430,WGS84,9,451.000,1,Y,Y,1,1977-11-07,NULL,401,3561.00000
401225,LITTLE SNOWY CREEK @ ESKDALE,SNOWY @ ESKDALE,55,522100.300,5964432.000,NULL,-36.465000000,147.246666700,NULL,1,.000,1,N,N,0,1979-04-04,1989-02-09,401,220.00000
401226,VICTORIA RIVER @ VICTORIA FALLS,VICTORIA @ V. FALLS,55,540698.000,5895250.000,UTM,-37.088027870,147.457929300,WGS84,9,962.000,1,Y,Y,1,1989-05-02,NULL,401,180.00000
401228,BUTCHER CREEK @ OMEO,BUTCHER @ OMEO,55,546150.000,5883554.000,UTM,-37.193200690,147.519993580,WGS84,1,.000,1,N,N,1,1991-06-04,NULL,401,22.00000
401229,CUDGEWA CREEK @ CUDGEWA NORTH,CUDGEWA @CUDGEWA NTH,55,579163.000,6008414.000,UTM,-36.065510930,147.879057130,WGS84,9,.000,1,Y,N,1,1993-08-18,NULL,401,837.00000
401230,CORRYONG CREEK @ TOWONG,CORRYONG @ TOWONG,55,587516.000,6003786.000,UTM,-36.106476760,147.972447200,WGS84,9,.000,1,Y,N,1,1993-08-17,NULL,401,976.00000
401231,SNOWY CREEK @ D/S LIGHTNING CK,SNOWY DS LIGHTNING,55,538721.000,5942665.000,UTM,-36.660661540,147.433174400,WGS84,9,.000,1,Y,N,1,1993-04-21,NULL,401,105.00000
401233,MITTA MITTA R @ SURGE DAM NO 1 DARTMOUTH,MITTA MITTA R DAM 1,55,544740.000,5954667.000,UTM,-36.552239400,147.499912130,WGS84,9,.000,0,Y,N,1,2001-01-30,NULL,401,.00000
401400,INDI RIVER (MURRAY RIVER) @ BELOW TIN MINE CREEK,INDI RIVER TIN MINE,55,607547.700,5942340.300,NULL,-36.658333330,148.203333300,NULL,1,.000,1,N,N,0,1955-05-19,1963-11-12,401,466.00000
401403,JOHNSTONS CREEK @ MOUNT NELSE,JOHNSTONS @ NELSE,55,531054.300,5921696.600,NULL,-36.850000000,147.348333300,NULL,1,.000,1,N,N,0,1963-05-07,1963-05-11,401,1.00000
401404,HOLLANDS CREEK @ MOUNT NELSE,HOLLANDS @ NELSE,55,533280.200,5920948.700,NULL,-36.856666670,147.373333300,NULL,1,.000,1,N,N,0,1963-05-07,1976-05-11,401,1.00000
401405,BIG RIVER @ BELOW CAIRN CREEK,BIG BELOW CAIRN,55,527365.700,5929844.300,NULL,-36.776666670,147.306666700,NULL,1,.000,1,N,N,0,1952-09-08,1963-03-13,401,18.00000
401411,BIG RIVER @ GLEN VALLEY,BIG RIVER,55,540562.000,5921286.900,NULL,-36.853333330,147.455000000,NULL,1,.000,1,N,N,0,1946-03-23,1954-10-22,401,174.00000
401412,BIG RIVER @ GLEN WILLLIS,BIG RIVER,55,540989.000,5917402.100,NULL,-36.888333330,147.460000000,NULL,1,.000,1,N,N,0,1925-06-09,1937-04-01,401,207.00000
401413,BUNDARA RIVER @ BUNDARA,BUNDARA @ BUNDARA,55,536042.600,5906700.800,NULL,-36.985000000,147.405000000,NULL,1,.000,1,N,N,0,1925-06-11,1936-02-01,401,93.00000
401414,COBUNGRA RIVER @ BELOW VICTORIA RIVER,COBUNGRA RIVER,55,541632.500,5897245.400,NULL,-37.070000000,147.468333300,NULL,1,.000,1,N,N,0,1925-06-12,1935-10-31,401,350.00000
401415,MITTA MITTA RIVER @ DARTMOUTH (SEC),MITTA @ DARTMOUTH,55,551743.200,5952102.900,NULL,-36.575000000,147.578333300,NULL,1,.000,1,N,N,0,1925-05-30,1932-07-01,401,3476.00000
401416,MURRAY RIVER @ TALMALMO,MURRAY @ TALMALMO,55,551388.300,6018475.600,NULL,-35.976666670,147.570000000,NULL,1,.000,1,N,N,0,1932-03-03,1953-03-17,401,5245.00000
401417,LANGFORDS CREEK E7 @ LANGFORDS EAST,LANGFORDS CREEK E7,55,531337.800,5917997.800,NULL,-36.883333330,147.351666700,NULL,1,.000,1,N,N,0,1959-03-18,1970-08-11,401,2.00000
401600,LAKE OMEO @ BENAMBRA,NULL,55,559343.900,5908603.500,MGA94,-36.966667000,147.666667000,WGS84,1,NULL,NULL,N,N,0,1993-05-26,1996-10-23,401,NULL
401800,RAIN GAUGE (COBUNGRA RIVER) @ ANGLERS REST,RG COBUNGRA RIVER,55,543530.000,5905702.000,UTM,-36.993686160,147.489188800,WGS84,9,697.000,1,n,N,0,1984-02-22,2013-04-13,401,.00000
401822,RG @ Benambra,RG @ Benambra,55,568882.343,5911383.424,NULL,-36.940960000,147.773560000,NULL,NULL,.000,NULL,Y,N,1,2021-03-26,NULL,401,NULL
401823,RAIN GAUGE (VICTORIA RIVER) @ VICTORIA FALLS,RG VICTORIA RV FALLS,55,540698.000,5895250.000,UTM,-37.088027870,147.457929300,WGS84,9,950.000,9,Y,N,0,2006-08-31,2014-05-20,401,.00000
401824,RAINGAUGE (MORASS CK) @ UPLANDS,RG MORASS CK UPLANDS,55,562517.000,5919515.000,UTM,-36.868107140,147.701410000,WGS84,9,690.000,9,Y,N,1,2006-07-21,NULL,401,.00000
401825,RAIN GAUGE (NARIEL CK) @ UPPER NARIEL,R.G. NARIEL CK,55,574192.000,5965869.000,UTM,-36.449428510,147.827899730,WGS84,9,528.000,9,Y,N,1,2008-04-17,NULL,401,.00000
402200,KIEWA RIVER @ KIEWA (COMBINED FLOW),KIEWA @ KIEWA,55,501811.100,5987867.800,MGA94,-36.253970000,147.020160000,GDA94,1,.000,1,Y,N,1,1885-07-01,NULL,402,1145.00000
402202,YACKANDANDAH CREEK @ ALLANS FLAT,YACKANDANDAH CK,55,491768.800,5983682.800,NULL,-36.291666670,146.908333300,NULL,1,.000,1,N,N,0,1946-01-01,1964-12-31,402,282.00000
402203,KIEWA RIVER @ MONGANS BRIDGE,KIEWA @ MONGANS BR,55,508971.000,5950005.000,UTM,-36.595372380,147.100362600,WGS84,9,263.000,1,Y,Y,1,1955-04-29,NULL,402,552.00000
402204,YACKANDANDAH CREEK @ OSBORNES FLAT,YACKANDANDAH OSBORNE,55,491635.000,5982251.000,UTM,-36.304573970,146.906827900,WGS84,9,.000,1,Y,Y,1,1964-11-01,NULL,402,255.00000
402205,KIEWA RIVER @ BANDIANA,KIEWA @ BANDIANA,55,495866.000,6000768.000,UTM,-36.137705100,146.954151900,WGS84,9,161.000,9,Y,Y,1,1965-10-19,NULL,402,1655.00000
402206,RUNNING CREEK @ RUNNING CREEK,RUNNING @ RUNNING,55,503957.000,5956216.000,UTM,-36.539314770,147.044207200,WGS84,9,.000,1,Y,N,1,1966-04-14,NULL,402,126.00000
402207,MOUNTAIN CREEK @ COOPERS,MOUNTAIN @ COOPERS,55,519649.800,5937630.600,NULL,-36.706666670,147.220000000,NULL,1,.000,1,N,N,0,1966-04-07,1982-10-25,402,47.00000
402208,SWAMPY CREEK @ MEEHANS,SWAMPY @ MEEHANS,55,493118.800,5979801.800,NULL,-36.326666670,146.923333300,NULL,1,.000,1,N,N,0,1968-11-21,1982-11-03,402,16.00000
402209,TWIST CREEK @ WHISKY FLAT,TWIST CK @ WHISKY,55,484143.000,5979974.900,NULL,-36.325000000,146.823333300,NULL,1,.000,1,N,N,0,1968-11-23,1982-11-03,402,14.00000
402210,COMMISSIONERS CREEK @ ABOVE DAMSITE,COMM @ DAMSITE,55,483987.600,5983117.400,NULL,-36.296666670,146.821666700,NULL,1,.000,1,N,N,0,1968-11-22,1982-11-03,402,7.00000
402211,KINCHINGTON CREEK @ BRUARONG,KINCHINGTON @ BRUARO,55,486851.700,5969441.800,NULL,-36.420000000,146.853333300,NULL,1,.000,1,N,N,0,1968-11-21,1982-11-03,402,9.00000
402212,BACK CREEK @ MOORES,BACK CREEK @ MOORES,55,485940.800,5978314.100,NULL,-36.340000000,146.843333300,NULL,1,.000,1,N,N,0,1968-11-22,1982-11-03,402,12.00000
402213,KINCHINGTON CREEK @ OSBORNES FLAT,KINCHINGTON @ OSBORN,55,490502.000,5980963.000,UTM,-36.316175340,146.894192540,WGS84,9,.000,1,Y,N,1,1969-04-17,NULL,402,122.00000
402214,SWAMP CREEK @ BEN VIEW,SWAMP @ BEN VIEW,55,489679.700,5978504.300,NULL,-36.338333330,146.885000000,NULL,1,.000,1,N,N,0,1969-04-17,1975-09-25,402,30.00000
402215,YACKANDANDAH CREEK @ KIRBYS FLAT,YACKANDANDAH @KIRBYS,55,484145.300,5978680.800,NULL,-36.336666670,146.823333300,NULL,1,.000,1,N,N,0,1969-07-16,1989-01-24,402,66.00000
402216,NINE MILE CREEK @ STANLEY,NINE @ STANLEY,55,479819.800,5973495.400,NULL,-36.383333330,146.775000000,NULL,1,.000,1,N,N,0,1970-06-03,1976-12-16,402,21.00000
402217,FLAGGY CREEK @ MYRTLEFORD ROAD BRIDGE,FLAGGY @ MYRTLEFORD,55,488963.000,5973275.000,UTM,-36.385469040,146.876939100,WGS84,9,.000,1,N,N,0,1969-04-17,2010-12-01,402,24.00000
402218,SIMMONDS CREEK @ MOUNT BEAUTY,SIMMONDS @ MT BEAUTY,55,512940.600,5930802.700,NULL,-36.768333330,147.145000000,NULL,1,.000,1,N,N,0,1971-03-23,1982-10-25,402,10.00000
402219,MIDDLE CREEK @ WHYTES ROAD,MIDDLE @ WHYTES,55,495352.400,5999029.300,NULL,-36.153333330,146.948333300,NULL,1,.000,1,N,N,0,1977-06-15,1986-04-09,402,73.00000
402220,KIEWA RIVER @ KIEWA (ANABRANCH),KIEWA @ KIEWA (ANA),55,501344.000,5987716.000,UTM,-36.255339680,147.014960500,WGS84,9,.000,1,Y,N,1,1937-01-01,NULL,402,1145.00000
402221,MIDDLE CREEK @ LENEVA,MIDDLE @ LENEVA,55,490111.200,5993663.900,NULL,-36.201666670,146.890000000,NULL,1,.000,1,N,N,0,1977-06-15,1986-04-09,402,42.00000
402222,KIEWA RIVER @ KIEWA (MAIN STREAM),KIEWA @ KIEWA MAIN,55,501841.000,5987915.000,UTM,-36.253544770,147.020492300,WGS84,9,.000,1,Y,Y,1,1937-01-01,NULL,402,1145.00000
402223,KIEWA RIVER WEST BRANCH @ U/S OF OFFTAKE,KIEWA WEST @ OFFTAKE,55,514278.000,5928248.000,UTM,-36.791344210,147.160033250,WGS84,9,.000,1,Y,Y,1,1991-05-01,NULL,402,100.50000
402224,HOUSE CREEK @ BROCKLEY STREET WODONGA,HOUSE CK @ BROCKLEY,55,488700.000,6001800.000,NULL,-36.128298750,146.874419000,NULL,1,.000,1,N,N,0,2000-08-01,2002-01-02,402,.00000
402400,WATCHED CREEK @ BOGONG HIGH PLAINS,WATCHED @ BOGONG,55,528519.600,5919117.100,NULL,-36.873333330,147.320000000,NULL,1,.000,1,N,N,0,1940-04-24,1987-01-01,402,4.00000
402401,PRETTY VALLEY BR. EAST KIEWA R @ BOGONG HIGH PLAINS,PRETTY VALLEY BR,55,521683.000,5917658.100,NULL,-36.886666670,147.243333300,NULL,1,.000,1,N,N,0,1925-03-01,1959-03-18,402,20.00000
402402,ROCKY VALLEY BR. EAST KIEWA R @ BOGONG HIGH PLAINS,ROCKY VALLEY BR,55,526290.400,5918754.500,NULL,-36.876666670,147.295000000,NULL,1,.000,1,N,N,0,1925-03-01,1947-11-26,402,18.00000
402403,ROCKY VALLEY BR. EAST KIEWA R @ ABOVE JUNCTION,ROCKY @ ABOVE JUNCT.,55,521109.100,5925794.600,NULL,-36.813333330,147.236666700,NULL,1,.000,1,N,N,0,1938-03-09,1971-05-20,402,69.00000
402404,COPE CREEK @ BOGONG HIGH PLAINS,COPE CK @ BOGONG,55,524198.300,5914323.300,NULL,-36.916666670,147.271666700,NULL,1,.000,1,N,N,0,1941-04-08,1960-08-24,402,2.00000
402405,PRETTY VALLEY BR. EAST KIEWA R @ JUNCTION,PRETTY VAL. JUNCTION,55,520365.800,5925796.400,NULL,-36.813333330,147.228333300,NULL,1,.000,1,N,N,0,1938-03-02,1971-05-19,402,74.00000
402406,KIEWA RIVER WEST BRANCH @ SNAKE VALLEY,KIEWA W BR SNAKE VAL,55,513971.800,5924699.900,NULL,-36.823333330,147.156666700,NULL,1,.000,1,N,N,0,1925-03-17,1993-02-03,402,82.30000
402407,KIEWA RIVER EAST BRANCH @ JUNCTION,KIEWA @ JUNCTION,55,520517.200,5926905.300,NULL,-36.803333330,147.230000000,NULL,1,.000,1,N,N,0,1925-03-08,1939-01-11,402,142.00000
402408,ROCKY CREEK @ BOGONG HIGH PLAINS,ROCKY @ BOGONG,55,524505.900,5918020.200,NULL,-36.883333330,147.275000000,NULL,1,.000,1,N,N,0,1940-04-23,1960-03-16,402,3.00000
402600,ROCKY VALLEY RESERVOIR WQ,ROCKY VALLEY RES.,55,526052.900,5918971.500,UTM,-36.874716660,147.292327800,WGS84,9,.000,1,N,N,0,1993-06-03,1996-03-14,402,NULL
402821,RAINGAUGE (MIDDLE CREEK) @ LENEVA,RG @ MIDDLE CREEK,55,490111.200,5993663.900,NULL,-36.201666670,146.890000000,NULL,1,.000,1,N,N,0,1977-06-15,1986-04-09,402,.00000
402888,RAINGAUGE (MIDDLE CREEK) @ PHILLIPS,RG @ MIDDLE CREEK,55,485622.700,5989775.400,NULL,-36.236666670,146.840000000,NULL,1,.000,1,N,N,0,1977-07-27,1984-09-13,402,.00000
402889,RAINGAUGE (MIDDLE CREEK) @ EDNEYS,RG @ EDNEYS,55,485767.400,5992918.400,NULL,-36.208333330,146.841666700,NULL,1,.000,1,N,N,0,1977-07-20,1986-03-18,402,.00000
402899,RAINGAUGE (MIDDLE CREEK) @ STREETS,RG @ STREETS,55,490407.200,5996991.800,NULL,-36.171666670,146.893333300,NULL,1,.000,1,N,N,0,1977-07-27,1986-03-18,402,.00000
403200,OVENS RIVER @ WANGARATTA,OVENS @ WANGARATTA,55,439072.000,5976940.000,UTM,-36.350660810,146.320935800,WGS84,9,144.000,9,Y,N,1,1885-06-28,NULL,403,5138.00000
403201,KING RIVER @ WANGARATTA,KING @ WANG,55,440187.300,5976085.700,NULL,-36.358333330,146.333333300,NULL,1,.000,1,N,N,0,1886-06-14,1909-12-31,403,1606.00000
403203,KING RIVER @ WHITFIELD,KING @ WHITFIELD,55,448525.900,5932136.600,NULL,-36.755000000,146.423333300,NULL,1,.000,1,N,N,0,1917-11-23,1972-12-31,403,591.00000
403204,BUFFALO RIVER @ MCGUFFIES BRIDGE,BUFFALO @ MCGUFFIES,55,473191.000,5942048.300,NULL,-36.666666670,146.700000000,NULL,1,.000,1,N,N,0,1924-12-11,1928-09-30,403,1235.00000
403205,OVENS RIVERS @ BRIGHT,OVENS @ BRIGHT,55,495759.000,5935531.000,UTM,-36.725643660,146.952595400,WGS84,9,293.000,9,Y,Y,1,1924-12-10,NULL,403,495.00000
403206,BUCKLAND RIVER @ BUCKLAND,BUCKLAND @ BUCKLAND,55,486320.400,5927843.400,NULL,-36.795000000,146.846666700,NULL,1,.000,1,N,N,0,1924-12-10,1974-08-07,403,303.00000
403207,BUFFALO RIVER @ SMITHS SUSPENSION BRIDGE,BUFFALO @ SMITHS,55,471683.300,5947589.900,NULL,-36.616666670,146.683333300,NULL,1,.000,1,N,N,0,1928-08-01,1968-10-31,403,1274.00000
403209,REEDY CREEK @ WANGARATTA NORTH,REEDY @ WANGARATTA,55,441170.000,5979000.000,UTM,-36.332121920,146.344506080,WGS84,9,.000,1,Y,N,1,1940-06-01,NULL,403,368.00000
403210,OVENS RIVER @ MYRTLEFORD,OVENS @ MYRTLEFORD,55,474760.000,5952641.000,UTM,-36.571218100,146.717905660,WGS84,9,210.000,9,Y,Y,1,1947-10-22,NULL,403,1240.00000
403211,HAPPY VALLEY CREEK @ MYRTLEFORD,HAPPY VALLEY CK,55,479871.600,5951310.600,NULL,-36.583333330,146.775000000,NULL,1,.000,1,N,N,0,1947-10-16,1948-02-29,403,161.00000
403212,FIFTEEN MILE CREEK @ MASONS HILL,FIFTEEN MILE CK,55,432969.800,5942752.700,NULL,-36.658333330,146.250000000,NULL,1,.000,1,N,N,0,1950-11-01,1955-12-31,403,150.00000
403213,FIFTEEN MILE CREEK @ GRETA SOUTH,15 MILE @ GRETA STH,55,432425.000,5947075.000,UTM,-36.619457750,146.244072140,WGS84,9,197.000,1,Y,Y,1,1958-12-15,NULL,403,229.00000
403214,HAPPY VALLEY CREEK @ ROSEWHITE,HAPPY @ ROSEWHITE,55,483907.000,5951975.000,UTM,-36.577465150,146.820066400,WGS84,9,236.000,1,Y,N,1,1961-06-28,NULL,403,135.00000
403215,REEDY CREEK @ ELDORADO,REEDY @ ELDORADO,55,458104.500,5981737.000,NULL,-36.308333330,146.533333300,NULL,1,.000,1,N,N,0,1961-10-24,1964-11-11,403,272.00000
403216,BUFFALO CREEK @ MYRTLEFORD,BUFFALO @ MYRTLEFORD,55,474354.927,5951817.955,NULL,-36.578627000,146.713351000,WGS84,1,.000,1,N,N,0,1962-04-12,NULL,403,67.00000
403217,ROSE RIVER @ MATONG NORTH,ROSE RV @ MATONG NTH,55,462756.000,5924929.000,UTM,-36.820638340,146.582396940,WGS84,9,.000,NULL,Y,Y,1,1962-08-09,NULL,403,154.00000
403218,DANDONGADALE RIVER @ MATONG NORTH,DANDONGADALE @MATONG,55,467107.000,5926642.000,UTM,-36.805421530,146.631446400,WGS84,9,.000,1,Y,N,1,1962-08-10,NULL,403,182.00000
403219,KING RIVER @ PINEAPPLE FLAT,KING @ PINEAPPLE,55,455550.500,5897600.900,NULL,-37.066666670,146.500000000,NULL,1,.000,1,N,N,0,1962-09-27,1967-01-06,403,113.00000
403220,BUFFALO RIVER @ LAKE BUFFALO,BUFFALO @ BUFFALO,55,470391.560,5937054.016,UTM,-36.711606000,146.668481000,WGS84,9,243.000,1,Y,N,1,1963-09-25,NULL,403,1145.00000
403221,REEDY CREEK @ WOOLSHED,REEDY @ WOOLSHED,55,464196.000,5981476.000,UTM,-36.310931970,146.601172040,WGS84,9,237.000,1,Y,N,1,1964-11-11,NULL,403,214.00000
403222,BUFFALO RIVER @ ABBEYARD,BUFFALO @ ABBEYARD,55,473289.000,5914990.000,UTM,-36.910589350,146.700147900,WGS84,9,352.000,9,Y,N,1,1965-06-30,NULL,403,425.00000
403223,KING RIVER @ DOCKER ROAD BRIDGE,KING @ DOCKER ROAD,55,445330.000,5958595.000,UTM,-36.516313300,146.389416470,WGS84,9,170.000,1,Y,Y,1,1966-01-13,NULL,403,1114.00000
403224,HURDLE CREEK @ BOBINAWARRAH,HURDLE @ BOBINAWARRA,55,450671.000,5958971.000,UTM,-36.513241480,146.449144600,WGS84,9,167.000,1,Y,N,1,1966-04-19,NULL,403,158.00000
403225,KING RIVER @ HORSESHOE BEND,KING @ HORSESHOE,55,445825.200,5912336.100,NULL,-36.933333330,146.391666700,NULL,1,.000,1,N,N,0,1966-05-10,1971-04-08,403,316.00000
403226,BOGGY CREEK @ ANGLESIDE,BOGGY @ ANGLESIDE,55,442986.000,5948596.000,UTM,-36.606312470,146.362498700,WGS84,9,.000,1,Y,N,1,1967-02-27,NULL,403,108.00000
403227,KING RIVER @ CHESHUNT,KING @ CHESHUNT,55,446338.000,5923662.000,UTM,-36.831270320,146.398226400,WGS84,9,295.000,1,Y,N,1,1967-06-27,NULL,403,453.00000
403228,KING RIVER @ LAKE WILLIAM HOVELL T.G.,WILLIAM HOVELL,55,446106.000,5915032.000,UTM,-36.909048740,146.395011700,WGS84,9,.000,1,Y,N,1,1969-06-10,NULL,403,332.00000
403229,BLACK RANGE CREEK @ EDI UPPPER,BLACK RANGE CREEK,55,452209.000,5938629.100,NULL,-36.696666670,146.465000000,NULL,1,.000,1,N,N,0,1969-11-26,1982-11-23,403,55.00000
403230,OVENS RIVER @ ROCKY POINT,OVENS @ ROCKY POINT,55,470308.000,5956822.000,UTM,-36.533470700,146.668309500,WGS84,9,208.000,1,Y,Y,1,1965-06-24,NULL,403,2984.00000
403232,MORSES CREEK @ WANDILIGONG,MORSES @ WANDILIGONG,55,498169.000,5932704.000,UTM,-36.751289390,146.979376100,WGS84,9,339.000,1,Y,N,1,1972-11-29,NULL,403,123.00000
403233,BUCKLAND RIVER @ HARRIS LANE,BUCKLAND @ HARRIS,55,489467.000,5936002.000,UTM,-36.721492920,146.882049100,WGS84,9,290.000,9,Y,N,1,1972-05-02,NULL,403,435.00000
403234,KING RIVER @ LAKE WILLIAM HOVELL (HG),KING @ WILLIAM,55,445346.000,5914541.000,UTM,-36.913403370,146.386355800,WGS84,9,444.000,1,Y,Y,1,1971-04-28,NULL,403,332.00000
403235,BUFFALO RIVER @ LAKE BUFFALO (HEAD GAUGE),BUFFALO @ BUFFALO,55,469202.000,5936570.000,UTM,-36.715931400,146.655142480,WGS84,9,.000,1,Y,Y,1,1965-07-07,NULL,403,1145.00000
403236,BARWIDGEE CREEK @ MYRTLEFORD,BARWIDGEE @ MYRTLE,55,480150.200,5959815.500,NULL,-36.506666670,146.778333300,NULL,1,.000,1,N,N,0,1973-02-16,1989-02-08,403,173.00000
403238,ONE MILE CREEK @ WANGARATTA,ONE MILE @ WANG,55,438559.500,5973670.800,NULL,-36.380000000,146.315000000,NULL,1,.000,1,N,N,0,1977-09-21,1989-02-28,403,41.00000
403239,FIFTEEN MILE CREEK (THREE MILE) @ WANGARATTA,15 MILE @ WANGARATTA,55,435708.100,5975129.200,MGA94,-36.366666670,146.283333300,GDA94,1,.000,1,N,N,0,1977-09-27,1989-02-28,403,402.00000
403240,KING RIVER @ EDI,KING @ EDI,55,448165.000,5942725.000,UTM,-36.659532260,146.420008320,WGS84,9,206.000,1,Y,N,1,1979-06-15,NULL,403,684.00000
403241,OVENS RIVER @ PEECHELBA,OVENS @ PEECHELBA,55,431315.000,5997691.000,UTM,-36.162974880,146.236349340,WGS84,9,249.000,9,Y,Y,1,1979-03-08,NULL,403,6239.00000
403242,OVENS RIVER @ WANGARATTA (COMBINED FLOW),OVENS @ WANG.,55,439736.100,5976452.300,NULL,-36.355000000,146.328333300,NULL,1,.000,1,Y,N,1,1891-01-01,NULL,403,5552.00000
